names,ratings,price,num_reviews,annual_power_usage
"CARRIER 2026 Model 1.5 Ton 5 Star Split AI Inverter Convertible 6-in-1 with Smart Energy Display, Inst...",4.2,"₹41,990","24,911 Ratings & 3,397 Reviews","Annual Power Usage: 663.31 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Years on PCB and 10 Years on the Compressor"
"Hitachi 2023 Model 1 Ton 5 Star Split Inverter ice Clean, Xpandable Plus, Long air throw with Hexa Sen...",4.2,"₹37,650",956 Ratings & 166 Reviews,Annual Power Usage: 533.61 UnitsRoom Size: 90 sqft or Below1 Year Warranty on Product and 5 Years Warranty on Compressor
Hitachi 2023 Model 1 Ton 3 Star Split Inverter AC,3.9,"₹32,075","2,330 Ratings & 304 Reviews",Annual Power Usage: 669.16 UnitsRoom Size: 90 sqft or Below1 Year Comprehensive Warranty on Product and 10 Years Warranty on Compressor
Hitachi 2022 Model 1 Ton 5 Star Split Inverter AC,4.2,"₹41,322",956 Ratings & 166 Reviews,Annual Power Usage: 585.85 UnitsRoom Size: 90 sqft or Below1 Year Warranty on Complete Product and 10 Years on Compressor
Hitachi 2022 Model 1 Ton 5 Star Split Inverter AC,4.2,"₹41,322",956 Ratings & 166 Reviews,"Annual Power Usage: 523.15 UnitsRoom Size: 90 sqft or Below1 Year Warranty on Complete Unit, 5 Years Warranty on Controller PCB, 10 Years Warranty on Compressor"
CARRIER 2026 Model 2 Ton 3 Star Split AI Inverter with Wi-fi Convertible 6-in-1 with Geo-Fencing & Voi...,4.2,"₹46,990","4,051 Ratings & 477 Reviews","Annual Power Usage: 1068.29 kWhRoom Size: 151 - 200 sqft1 Year Warranty on Product, 5 Years on PCB and 10 Years on the Compressor"
"CARRIER 2026 Model 1.5 Ton 3 Star Split AI Inverter Convertible 6-in-1 with Smart Energy Display, Inst...",4.2,"₹33,990","36,182 Ratings & 4,446 Reviews","Annual Power Usage: 854.39 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Years on PCB and 10 Years on the Compressor"
Hitachi 2023 Model 1.8 Ton 4 Star Split Inverter with Wi-fi Xpandable plus Ambience Light R 32 AC,3.2,"₹57,999",33 Ratings & 5 Reviews,"Annual Power Usage: 1096.51 UnitsRoom Size: 151 - 200 sqft1 Year Warranty on Product, 5 Years Warranty on Controller (PCB) and 10 Years Warranty on Compressor"
Hitachi 2022 Model 1.5 Ton 3 Star Split AC,4,"₹37,801","10,232 Ratings & 1,241 Reviews",Annual Power Usage: 1157.29 UnitsRoom Size: 111 - 150 sqft1 Year Warranty on Complete Product and 5 Years on Compressor
CARRIER 2026 Model 1 Ton 3 Star Split AI Inverter with Wi-fi Convertible 6-in-1 with Wi-Fi with Geo-Fe...,4.2,"₹30,990","13,186 Ratings & 1,554 Reviews","Annual Power Usage: 604.99 kWhRoom Size: 90 sqft or Below1 Year Warranty on Product, 5 Years on PCB and 10 Years on the Compressor"
"CARRIER 2026 Model 1.5 Ton 5 Star Window Inverter Turbo mode for Faster Cooling, Energy Saver Mode, Dr...",4.2,"₹34,990","1,040 Ratings & 114 Reviews","Annual Power Usage: 1104.37 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product, 10 Year Warranty on Compressor"
Hitachi 2023 Model 1.8 Ton 2 Star Split Soft dry Silent Air Ambience Light R 32 AC,4.1,"₹49,999",24 Ratings & 2 Reviews,Annual Power Usage: 1310.56 UnitsRoom Size: 151 - 200 sqft1 Year Warranty on Product and  5 Years Warranty on Compressor
Hitachi 2025 Model 1.8 Ton 2 Star Split AC,4.1,"₹45,068",24 Ratings & 2 Reviews,Annual Power Usage: 1310.56 kWhRoom Size: 151 - 200 sqft1 Year Warranty on Product and 10 Years Warranty on Compressor
Hitachi 2023 Model 1.8 Ton 4 Star Split Inverter Hot and Cold AC,3.2,"₹53,490",33 Ratings & 5 Reviews,Annual Power Usage: 1101.16 UnitsRoom Size: 151 - 200 sqft1 Year Warranty on Product and 10 Years Warranty on Compressor
Hitachi 2023 Model 1.8 Ton 4 Star Split Inverter Ice Clean Frost Wash Technology Xpandable plus Ambien...,3.2,"₹57,999",33 Ratings & 5 Reviews,"Annual Power Usage: 1096.51 UnitsRoom Size: 151 - 200 sqft1 Year Warranty on Product, 5 Years Warranty on Controller (PCB) and 10 Years Warranty on Compressor"
Daikin 2025/2024 Model 1.8 Ton 3 Star Hot and Cold Split Inverter AC,4.2,"₹50,990",392 Ratings & 45 Reviews,Annual Power Usage: 1057.21 UnitsRoom Size: 151 - 200 sqft5 Year Comprehensive Warranty from 1 st Nov 2025 to 28th Feb 2026
"Haier 2025 Model 2 Ton 3 Star Split Inverter Intelli-Convertible 7 in 1 Convertible HD Filter, Frost S...",4,"₹40,990",94 Ratings & 8 Reviews,Annual Power Usage: 1228.96 UnitsRoom Size: 151 - 200 sqftManufacturer Warranty: 5 years on the product and 12 years on the compressor (1-year warranty card in the box + 4-year promotional warranty post-installation). Installation by Haier/authorized centers & 2 maintenance services (paid) yearly is mandatory. T&C apply; excludes gas/plastic parts
"Haier 2025 Model 1.5 Ton 3 Star Split Dual Inverter Intelli-Convertible 7 in1 Convertible HD Filter, F...",4,"₹32,499","5,548 Ratings & 543 Reviews",Annual Power Usage: 1029.15 UnitsRoom Size: 111 - 150 sqftManufacturer Warranty: 5 Years on the Product and 12 Years Warranty on the Compressor (1-Year Warranty Card in the box + 4-Year Promotional Warranty Post-installation). Installation by Haier/authorized Centers & 2 Maintenance Services (paid) Yearly is Mandatory. T&C apply; Excludes Gas/Plastic Parts
biosign tv AC 168A Compatible with HITACHI AC Remote Controller,,₹369,,Type of Devices Controlled: ACNumber of Batteries: 2Color: White7 Days Replacement Warranty
Panasonic 2023 Model 0.8 Ton 3 Star Split Inverter AC,4.1,"₹26,990",389 Ratings & 40 Reviews,"Annual Power Usage: 519.64 UnitsRoom Size: 90 sqft or Below1 Year Warranty on Product, 5 Years Warranty on PCB and 10 Years Warranty on Compressor"
Blue Star 2025 Model 1.5 Ton 3 Star Hot and Cold Split Inverter AC,4.1,"₹38,690","24,891 Ratings & 2,089 Reviews",Annual Power Usage: 1001.73 kWhRoom Size: 111 - 150 sqft60 months for those customers who purchase Blue Star Split ACs (Inverter or Fixed Speed SACs) of Tonnage up to 2.2 Tr from 16th February 2026 to 31st March 2026.
Panasonic 2024 Model 1.5 Ton 3 Star Split Inverter with Wi-fi 7 in 1 Convertible with True AI Mode AC,4.2,"₹36,990","22,656 Ratings & 2,219 Reviews","Annual Power Usage: 1002.31 UnitsRoom Size: 111 - 150 sqft5 years on Product and 10 years on Compressor. 5 years warranty covers PCB, Coils and Motors. Gas Charging: Covered for part replacement (Coils & Compressor) till 5 years."
"Panasonic 2024 Model 1.5 Ton 5 Star Split Inverter with Wi-fi 7 in 1 Convertible with True AI Mode, Ma...",4.3,"₹43,850","20,397 Ratings & 2,172 Reviews","Annual Power Usage: 774.19 UnitsRoom Size: 111 - 150 sqft5 years on Product and 10 years on Compressor. 5 years warranty covers PCB, Coils and Motors. Gas Charging: Covered for part replacement (Coils & Compressor) till 5 years."
Daikin 2024 Model 1.5 Ton 3 Star Hot and Cold Split Inverter AC,4.2,"₹39,990","21,611 Ratings & 1,632 Reviews",Annual Power Usage: 881.05 UnitsRoom Size: 111 - 150 sqft5 Year Comprehensive Warranty from 1 st Nov 2025 to 28th Feb 2026
"Panasonic 2024 Model 1.5 Ton 4 Star Split Inverter with Wi-fi 7 in 1 Convertible with True AI Mode, Ma...",4.1,"₹42,850","1,953 Ratings & 226 Reviews","Annual Power Usage: 876.76 UnitsRoom Size: 111 - 150 sqft5 years on Product and 10 years on Compressor. 5 years warranty covers PCB, Coils and Motors. Gas Charging: Covered for part replacement (Coils & Compressor) till 5 years."
"Haier 2024 Model 1.5 Ton 3 Star Split Dual Inverter 5 in 1 Convertible with Micro Bacterial Filter, 54...",4,"₹31,690","5,548 Ratings & 543 Reviews",Annual Power Usage: 925.24 UnitsRoom Size: 111 - 150 sqft1 Year Warranty on Product and 12 Years Warranty on Compressor
Haier 2023 Model 1 Ton 3 Star Split Inverter AC,4,"₹28,051","1,866 Ratings & 163 Reviews",Annual Power Usage: 697.66 WRoom Size: 90 sqft or Below5 Year Comprehensive Warranty
"Haier 2023 Model 1 Ton 3 Star Split Inverter Cooling at Extreme Temperature, Super Anti-corrosion AC",4,"₹33,000","1,866 Ratings & 163 Reviews",Annual Power Usage: 688.52 UnitsRoom Size: 90 sqft or Below1 Year Comprehensive Warranty on Product and 12 Years Warranty on Compressor
"Haier 2023 Model 1.5 Ton 3 Star Split Inverter Cooling at Extreme Temperature, Super Anti-corrosion AC",4,"₹33,650","5,548 Ratings & 543 Reviews",Annual Power Usage: 925.24 UnitsRoom Size: 111 - 150 sqft1 Year Comprehensive Warranty on Product and 12 Years Warranty on Compressor
Haier 2023 Model 1.5 Ton 3 Star Split Inverter AC,4,"₹33,850","5,548 Ratings & 543 Reviews",Annual Power Usage: 925.24 UnitsRoom Size: 111 - 150 sqft1 Year Warranty on Product and 12 Years Warranty on Compressor
Logniac AC 168A Compatible with HITACHI AC Remote Controller,,₹369,,Type of Devices Controlled: ACNumber of Batteries: 2Color: White7 Days Replacement Warranty
Emrse AC-0168 Super Cool AC Remote Control With Back-light HITACHI AC Remote Controller,,₹283,,Type of Devices Controlled: ACColor: WhiteN/A
"Godrej 2025 Model 1.5 Ton 3 Star Split Inverter AI Powered, 5-In-1 Convertible, Heavy Duty Cooling At ...",4,"₹28,490","18,780 Ratings & 1,534 Reviews","Annual Power Usage: 983.99 kWhRoom Size: 111 - 150 sqft5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 30 days of purchase) and 10 Years Warranty on Compressor"
Godrej 2025 Model 1.5 Ton 5 Star Split Inverter 5-In-1 Convertible Cooling Heavy Duty Cooling at Extre...,4,"₹33,990","10,845 Ratings & 1,086 Reviews","Annual Power Usage: 728.37 WRoom Size: 111 - 150 sqft5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 30 days of purchase) and 10 Years Warranty on Compressor"
Whirlpool 2025 Model 1.5 Ton 5 Star Split Inverter AC,4.2,"₹33,540","21,102 Ratings & 2,377 Reviews","Annual Power Usage: 728.95 kWhRoom Size: 111 - 150 sqft1 Year Warranty On Product, 5 Year Warranty On Compressor"
Whirlpool 2025 Model 1.5 Ton 3 Star Split Inverter AC,4.1,"₹29,240","29,710 Ratings & 3,517 Reviews","Annual Power Usage: 941.42 kWhRoom Size: 111 - 150 sqft1 Year Warranty On Product, 5 Year Warranty On Compressor"
Whirlpool 2023 Model 1.5 Ton 3 Star Split Inverter Convertible 4-in-1 Cooling 6th Sense Technology AC,4.1,"₹32,490","29,710 Ratings & 3,517 Reviews",Annual Power Usage: 963.21 UnitsRoom Size: 111 - 150 sqft1 Year Warranty on Product and 5 Years Warranty on Compressor
Whirlpool 2023 Model 1.5 Ton 3 Star Split Inverter 6th Sense Technology AC,4.1,"₹32,990","29,710 Ratings & 3,517 Reviews",Annual Power Usage: 1015.5 UnitsRoom Size: 111 - 150 sqft1 Year Comprehensive Warranty on Product and 5 Years Warranty on Compressor
Whirlpool 2026 Model 1.5 Ton 3 Star Split Inverter AC,4.1,"₹29,990","29,710 Ratings & 3,517 Reviews","Annual Power Usage: 893.62 kWhRoom Size: 111 - 150 sqft1 Year Comprehensive Warranty, 10 Years Warranty on Compressor and 5 Years Warranty on PCB"
Godrej 2025 Model 1.5 Ton 5 Star Split Inverter Heavy Duty Cooling At Extreme Temperature AC,4,"₹33,990","10,845 Ratings & 1,086 Reviews","Annual Power Usage: 728.31 UnitsRoom Size: 111 - 150 sqft5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 30 days of purchase) and 10 Years Warranty on Compressor"
Whirlpool 2021 Model 1.5 Ton 3 Star Split Inverter AC,4.1,"₹32,850","29,710 Ratings & 3,517 Reviews","Annual Power Usage: 1029.65 UnitsRoom Size: 111 - 150 sqft1 Year Warranty on Product, 1 Year on Condenser and 10 Years on Compressor from Whirlpool"
Whirlpool 2025 Model 1.5 Ton 5 Star Split Inverter AC,4.2,"₹36,495","21,102 Ratings & 2,377 Reviews",Annual Power Usage: 728.95 UnitsRoom Size: 111 - 150 sqft
"Godrej 2025 Model 2 Ton 3 Star Split Inverter AI Powered, 5-In-1 Convertible, Heavy Duty Cooling At Ex...",3.9,"₹37,490","1,768 Ratings & 109 Reviews","Annual Power Usage: 1181.02 kWhRoom Size: 151 - 200 sqft5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 30 days of purchase) and 10 Years Warranty on Compressor"
Lloyd 2025 Model 2 Ton 5 Star Split Inverter AC,3.8,"₹45,099",413 Ratings & 37 Reviews,"Annual Power Usage: 970.29 UnitsRoom Size: 151 - 200 sqft1 Year Warranty on Product, 5 Year Warranty on Component & 10 Year Warranty on Compressor."
Whirlpool 2025 Model 1.5 Ton 3 Star Split Inverter AC,4.1,"₹28,590","29,710 Ratings & 3,517 Reviews",Annual Power Usage: 974.23 UnitsRoom Size: 111 - 150 sqft
"Godrej 2026 Model 1.5 Ton 4 Star Split Inverter 5-In-1 Convertible Cooling, 4 Way Air Swing and Heavy ...",4,"₹31,490","9,623 Ratings & 712 Reviews",Annual Power Usage: 728.31 kWhRoom Size: 111 - 150 sqft5 year warranty on whole product and 10 years warranty on compressor (Applicable on purchase after Sept 2024 and warranty can be availed after registering on brand website within 30 days of purchase)
Whirlpool 2023 Model 1.5 Ton 5 Star Split Inverter AC,4.2,"₹36,580","21,102 Ratings & 2,377 Reviews",Annual Power Usage: 826.39 UnitsRoom Size: 111 - 150 sqft1 year comprehensive+5year on compressor
Whirlpool 2024 Model 1.5 Ton 3 Star Split Inverter AC,4.1,"₹28,999","29,710 Ratings & 3,517 Reviews",Annual Power Usage: 941.42 UnitsRoom Size: 111 - 150 sqft
Whirlpool 2022 Model 1.5 Ton 3 Star Split Inverter 4 in 1 Convertible Cooling AC,4.1,"₹33,635","29,710 Ratings & 3,517 Reviews",Annual Power Usage: 989.55 UnitsRoom Size: 111 - 150 sqft1 year comprehensive+5year on compressor
Whirlpool 2019 Model 1.5 Ton 3 Star Split Inverter AC,4.1,"₹32,850","29,710 Ratings & 3,517 Reviews","Annual Power Usage: 1103.32 UnitsRoom Size: 111 - 150 sqft1 Year on Product, 1 Year on Condenser and 10 Years on Compressor"
Whirlpool 2018 Model 1.5 Ton 5 Star Split Inverter AC,4.2,"₹32,950","21,102 Ratings & 2,377 Reviews","Annual Power Usage: 0 UnitsRoom Size: 111 - 150 sqft1 Year on Comprehensive Unit , 10 years on compressor & 5 years on condensor"
Whirlpool 2019 Model 1.5 Ton 3 Star Split Inverter AC,4.1,"₹32,480","29,710 Ratings & 3,517 Reviews","Annual Power Usage: 0 UnitsRoom Size: 111 - 150 sqft1 Year on Product, 1 Year on Condenser and 10 Years on Compressor"
Whirlpool 2025 Model 1.5 Ton 3 Star Split Inverter AC,4.1,"₹32,450","29,710 Ratings & 3,517 Reviews",Annual Power Usage: 987.11 kWhRoom Size: 111 - 150 sqft1 Year Comprehensive Warranty on  product
Whirlpool 2024 Model 1.5 Ton 3 Star Split Inverter AC,4.1,"₹28,999","29,710 Ratings & 3,517 Reviews","Annual Power Usage: 1015.5 UnitsRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Years Warranty on PCB and 10 Years Warranty on Compressor"
Whirlpool 2024 Model 1.5 Ton 3 Star Split Inverter AC,4.1,"₹30,590","29,710 Ratings & 3,517 Reviews",Annual Power Usage: 941.42 kWhRoom Size: 111 - 150 sqft1 Year Comprehensive Warranty on  product
Whirlpool 2025 Model 1.5 Ton 5 Star Split Inverter AC,4.2,"₹32,900","21,102 Ratings & 2,377 Reviews",Room Size: 111 - 150 sqft
Whirlpool 2025 Model 1.5 Ton 5 Star Split Inverter AC,4.2,"₹36,289","21,102 Ratings & 2,377 Reviews",Annual Power Usage: 778 WRoom Size: 111 - 150 sqft1 Year Warranty on Product and 10 Years Warranty on Compressor
Whirlpool 2020 Model 1.5 Ton 5 Star Split Inverter AC,4.2,"₹36,050","21,102 Ratings & 2,377 Reviews","Annual Power Usage: 867.41 UnitsRoom Size: 111 - 150 sqft1 Year on Product, 1 Year on Condenser and 10 Years on Compressor from Whirlpool"
"Godrej 2025 Model 1.5 Ton 3 Star Split Inverter AI Powered, 5-In-1 Convertible, Heavy Duty Cooling At ...",4,"₹28,490","18,780 Ratings & 1,534 Reviews","Annual Power Usage: 983.99 kWhRoom Size: 111 - 150 sqft5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 30 days of purchase) and 10 Years Warranty on Compressor"
Godrej 2025 Model 1.5 Ton 5 Star Split Inverter 5-In-1 Convertible Cooling Heavy Duty Cooling at Extre...,4,"₹33,990","10,845 Ratings & 1,086 Reviews","Annual Power Usage: 728.37 WRoom Size: 111 - 150 sqft5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 30 days of purchase) and 10 Years Warranty on Compressor"
Whirlpool 2020 Model 1.5 Ton 3 Star Split Inverter AC,4.1,"₹32,450","29,710 Ratings & 3,517 Reviews","Annual Power Usage: 1087.22 UnitsRoom Size: 111 - 150 sqft1 Year on Product, 1 Year on Condenser and 10 Years on Compressor from Whirlpool"
Whirlpool 2024 Model 1.5 Ton 5 Star Split Inverter AC,4.2,"₹36,550","21,102 Ratings & 2,377 Reviews",Annual Power Usage: 762.86 WRoom Size: 111 - 150 sqft1 Year Warranty on Product and 10 Years Warranty on Compressor
Godrej 2025 Model 1.5 Ton 5 Star Split Inverter Heavy Duty Cooling At Extreme Temperature AC,4,"₹33,990","10,845 Ratings & 1,086 Reviews","Annual Power Usage: 728.31 UnitsRoom Size: 111 - 150 sqft5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 30 days of purchase) and 10 Years Warranty on Compressor"
"Godrej 2025 Model 2 Ton 3 Star Split Inverter AI Powered, 5-In-1 Convertible, Heavy Duty Cooling At Ex...",3.9,"₹37,490","1,768 Ratings & 109 Reviews","Annual Power Usage: 1181.02 kWhRoom Size: 151 - 200 sqft5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 30 days of purchase) and 10 Years Warranty on Compressor"
Whirlpool 2023 Model 1.5 Ton 5 Star Split Inverter Convertible 4-in-1 Cooling 6th Sense Technology AC,4.2,"₹36,650","21,102 Ratings & 2,377 Reviews",Annual Power Usage: 761.33 UnitsRoom Size: 111 - 150 sqft1 Year Comprehensive Warranty on Product and 5 Years Warranty on Compressor
Whirlpool 2018 Model 1.5 Ton 3 Star Split Inverter AC,4.1,"₹30,450","29,710 Ratings & 3,517 Reviews","Annual Power Usage: 0 UnitsRoom Size: 111 - 150 sqft1 Year on Comprehensive Unit , 10 years on compressor & 1 year on condensor"
Whirlpool 2025 Model 1 Ton 3 Star Split Inverter AC,4.1,"₹30,104","10,775 Ratings & 1,223 Reviews",Annual Power Usage: 652.12 UnitsRoom Size: 90 sqft or Below
Whirlpool 2025 Model 1.5 Ton 3 Star Window Inverter AC,4,"₹26,990",70 Ratings & 13 Reviews,Annual Power Usage: 1188.57 WRoom Size: 111 - 150 sqft1 Year Warranty on Product and 10 Years Warranty on Compressor
Lloyd 2025 Model 2 Ton 5 Star Split Inverter AC,3.8,"₹45,099",413 Ratings & 37 Reviews,"Annual Power Usage: 970.29 UnitsRoom Size: 151 - 200 sqft1 Year Warranty on Product, 5 Year Warranty on Component & 10 Year Warranty on Compressor."
"Godrej 2026 Model 1.5 Ton 4 Star Split Inverter 5-In-1 Convertible Cooling, 4 Way Air Swing and Heavy ...",4,"₹31,490","9,623 Ratings & 712 Reviews",Annual Power Usage: 728.31 kWhRoom Size: 111 - 150 sqft5 year warranty on whole product and 10 years warranty on compressor (Applicable on purchase after Sept 2024 and warranty can be availed after registering on brand website within 30 days of purchase)
Whirlpool 2023 Model 1 Ton 5 Star Split Inverter With Heavy Duty Cooling AC,4.1,"₹33,990","6,189 Ratings & 751 Reviews",Annual Power Usage: 515.27 UnitsRoom Size: 90 sqft or Below1 Year Warranty on Product and 4 Years Warranty on Compressor
Whirlpool 2024 Model 1 Ton 3 Star Split Inverter With Heavy Duty Cooling AC,4.1,"₹29,490","10,775 Ratings & 1,223 Reviews",Annual Power Usage: 684.14 UnitsRoom Size: 90 sqft or Below1 Year Warranty on Product and 4 Years Warranty on Compressor
realme TechLife 2026 Model 1.2 Ton 3 Star Split Inverter with Wi-fi (1 Ton + 0.2Ton Extra Cooling) wit...,4,"₹26,490",9 Ratings & 0 Reviews,Annual Power Usage: 728.86 kWhRoom Size: 91 - 110 sqft1 Year Warranty on Product and 10 Year Warranty on Compressor
Godrej 2025 Model 2 Ton 3 Star Split Inverter 5-In-1-Convertible Cooling with Heavy Duty Cooling And P...,3.9,"₹36,990","1,768 Ratings & 109 Reviews","Annual Power Usage: 1935 UnitsRoom Size: 151 - 200 sqft5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 30 days of purchase) and 10 Years Warranty on Compressor"
Whirlpool 2024 Model 1.5 Ton 5 Star Split Inverter AC,4.2,"₹34,845","21,102 Ratings & 2,377 Reviews","Annual Power Usage: 701.52 UnitsRoom Size: 111 - 150 sqft1 Year on Product, 5 Years on PCB and 10 Years on Compressor"
Whirlpool 2024 Model 1.5 Ton 3 Star Split Inverter With Heavy Duty Cooling AC,4.1,"₹30,850","29,710 Ratings & 3,517 Reviews",Annual Power Usage: 943.67 UnitsRoom Size: 111 - 150 sqft1 Year Warranty on Product and 4 Years Warranty on Compressor
Whirlpool 2026 Model 1.5 Ton 3 Star Window Inverter AC,4,"₹27,390",70 Ratings & 13 Reviews,"Annual Power Usage: 1122.36 kWhRoom Size: 111 - 150 sqft1 Year Warranty On The Product,1 Year Warranty On PCB,1 plus 4 Year Warranty On The Compressor"
Whirlpool 2023 Model 1 Ton 3 Star Split AC,4.1,"₹28,990","10,775 Ratings & 1,223 Reviews",Annual Power Usage: 980 UnitsRoom Size: 90 sqft or Below1 year comprehensive+5year on compressor
realme TechLife 2026 Model 1.6 Ton 3 Star Split Inverter with Wi-fi 5-in-1 Convertible Smart AC with E...,4,"₹29,490",15 Ratings & 3 Reviews,Annual Power Usage: 977.62 kWhRoom Size: 151 - 200 sqft1 Year Warranty on Product and 10 Year Warranty on Compressor
Godrej 2025 Model 1.5 Ton 3 Star Split Inverter 5-In-1 Convertible Cooling Anti Leak And Heavy Duty Co...,4,"₹29,990","18,780 Ratings & 1,534 Reviews","Annual Power Usage: 980.37 UnitsRoom Size: 111 - 150 sqft5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 30 days of purchase) and 10 Years Warranty on Compressor"
Whirlpool 192 L Direct Cool Single Door 3 Star Refrigerator with Base Drawer,4.3,"₹16,590",316 Ratings & 36 Reviews,Inverter CompressorBuilt-in Stabilizer1 Year on Product and 10 Years on Compressor from Whirlpool
Whirlpool 184 L Direct Cool Single Door 4 Star Refrigerator,4.3,"₹15,390","48,126 Ratings & 2,638 Reviews",ReciprocatingBuilt-in Stabilizer1 Year on Product and 10 Years on Compressor From Whirlpool
"Godrej 2025 Model 1.5 Ton 3 Star Split Inverter AI Powered, 5-In-1 Convertible, Heavy Duty Cooling At ...",4,"₹28,490","18,780 Ratings & 1,534 Reviews","Annual Power Usage: 983.99 kWhRoom Size: 111 - 150 sqft5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 30 days of purchase) and 10 Years Warranty on Compressor"
Godrej 2025 Model 1.5 Ton 5 Star Split Inverter 5-In-1 Convertible Cooling Heavy Duty Cooling at Extre...,4,"₹33,990","10,845 Ratings & 1,086 Reviews","Annual Power Usage: 728.37 WRoom Size: 111 - 150 sqft5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 30 days of purchase) and 10 Years Warranty on Compressor"
Whirlpool 192 L Direct Cool Single Door 3 Star Refrigerator,,"₹16,990",,Non Inverter1 Year on Unit and 10 Years on Compressor From Whirlpool
Whirlpool 207 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer,4.4,"₹19,490","17,845 Ratings & 1,094 Reviews",ReciprocatingBuilt-in Stabilizer1 Year Comprehensive Warranty and 9 Years Warranty on Compressor
"Godrej 2025 Model 1.5 Ton 3 Star Split Inverter AI Powered, 5-In-1 Convertible, Heavy Duty Cooling At ...",4,"₹28,490","18,780 Ratings & 1,534 Reviews","Annual Power Usage: 983.99 kWhRoom Size: 111 - 150 sqft5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 30 days of purchase) and 10 Years Warranty on Compressor"
"Godrej 2025 Model 2 Ton 3 Star Split Inverter AI Powered, 5-In-1 Convertible, Heavy Duty Cooling At Ex...",3.9,"₹37,490","1,768 Ratings & 109 Reviews","Annual Power Usage: 1181.02 kWhRoom Size: 151 - 200 sqft5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 30 days of purchase) and 10 Years Warranty on Compressor"
Godrej 2025 Model 1.5 Ton 3 Star Split Inverter 5-In-1-Convertible Cooling with Heavy Duty Cooling And...,4,"₹28,490","18,780 Ratings & 1,534 Reviews","Annual Power Usage: 951.91 UnitsRoom Size: 111 - 150 sqft5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 30 days of purchase) and 10 Years Warranty on Compressor"
Godrej 2025 Model 1.5 Ton 3 Star Split Inverter 5-In-1 Convertible Cooling Anti Leak And Heavy Duty Co...,4,"₹29,990","18,780 Ratings & 1,534 Reviews","Annual Power Usage: 980.37 UnitsRoom Size: 111 - 150 sqft5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 30 days of purchase) and 10 Years Warranty on Compressor"
Godrej 2024 Model 2 Ton 5 Star Split Inverter with 4-way Air Swing AC AC,4,"₹45,999",202 Ratings & 17 Reviews,"Annual Power Usage: 916.68 UnitsRoom Size: 151 - 200 sqft5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 30 days of purchase) and 10 Years Warranty on Compressor"
Godrej 2024 Model 1.5 Ton 3 Star Split Inverter Anti Leak And Heavy Duty Cooling at Extreme Temperatur...,4,"₹29,743","18,780 Ratings & 1,534 Reviews","Annual Power Usage: 980.37 UnitsRoom Size: 111 - 150 sqft5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 30 days of purchase) and 10 Years Warranty on Compressor"
Godrej 2021 Model 1.5 Ton 3 Star Split Inverter AC,4,"₹29,450","18,780 Ratings & 1,534 Reviews",Annual Power Usage: 998.42 UnitsRoom Size: 111 - 150 sqft1 Year Comprehensive and 10 Years Warranty On Inverter Compressor from Godrej
Godrej 2025 Model 1.5 Ton 5 Star Split Inverter 5-In-1 Convertible Cooling Heavy Duty Cooling at Extre...,4,"₹33,990","10,845 Ratings & 1,086 Reviews","Annual Power Usage: 728.37 WRoom Size: 111 - 150 sqft5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 30 days of purchase) and 10 Years Warranty on Compressor"
Godrej 2019 Model 1.5 Ton 3 Star Split Inverter AC,4,"₹32,450","18,780 Ratings & 1,534 Reviews",Annual Power Usage: 1128.49 UnitsRoom Size: 111 - 150 sqft1 Year On Product and Condenser Coil Warranty and 5 Years On Compressor from Godrej
